# Time	[NT]	
1400	3266.64	
1404	3343.03	
1408	3421.21	
1412	3501.22	
1416	3583.09	
1420	3666.89	
1424	3752.64	
1428	3840.4	
1432	3930.21	
1436	4022.12	
1440	4116.17	
1444	4212.43	
1448	4310.94	
1452	4411.76	
1456	4514.93	
1460	4620.51	
1464	4728.56	
1468	4839.14	
1472	4952.31	
1476	5068.12	
1480	5186.64	
1484	5307.93	
1488	5432.06	
1492	5559.09	
1496	5689.09	
1500	5822.14	
1504	5958.29	
1508	6097.63	
1512	6240.22	
1516	6386.15	
1520	6535.49	
1524	6688.33	
1528	6844.74	
1532	7004.81	
1536	7168.62	
1540	7336.26	
1544	7507.82	
1548	7683.39	
1552	7863.07	
1556	8046.95	
1560	8235.13	
1564	8427.71	
1568	8624.8	
1572	8826.49	
1576	9032.91	
1580	9244.14	
1584	9460.32	
1588	9681.55	
1592	9907.96	
1596	10139.7	
1600	10376.8	
1604	10619.4	
1608	10867.8	
1612	11121.9	
1616	11382	
1620	11648.2	
1624	11920.6	
1628	12199.4	
1632	12484.6	
1636	12776.6	
1640	13075.4	
1644	13381.2	
1648	13694.1	
1652	14014.3	
1656	14342.1	
1660	14677.5	
1664	15020.7	
1668	15372	
1672	15731.4	
1676	16099.3	
1680	16475.8	
1684	16861.1	
1688	17255.4	
1692	17658.9	
1696	18071.9	
1700	18494.5	
1704	18927	
1708	19369.6	
1712	19822.6	
1716	20286.1	
1720	20760.5	
1724	21246	
1728	21742.9	
1732	22251.3	
1736	22771.7	
1740	23304.2	
1744	23849.2	
1748	24406.9	
1752	24977.7	
1756	25561.8	
1760	26159.6	
1764	26771.3	
1768	27397.4	
1772	28038.1	
1776	28693.7	
1780	29364.7	
1784	30051.5	
1788	30754.2	
1792	31473.4	
1796	32209.4	
1800	32962.7	
1804	33733.5	
1808	34522.4	
1812	35329.7	
1816	36155.9	
1820	37001.4	
1824	37866.7	
1828	38752.2	
1832	39658.4	
1836	40585.9	
1840	41535	
1844	42506.3	
1848	43500.3	
1852	44517.6	
1856	45558.6	
1860	46624	
1864	47714.4	
1868	48830.2	
1872	49972.1	
1876	51140.7	
1880	52336.6	
1884	53560.5	
1888	54813.1	
1892	56094.9	
1896	57406.7	
1900	58749.2	
1904	60123	
1908	61529	
1912	62967.9	
1916	64440.4	
1920	65947.4	
1924	67489.6	
1928	69067.8	
1932	70683	
1936	72336	
1940	74027.6	
1944	75758.7	
1948	77530.4	
1952	79343.4	
1956	81198.9	
1960	83097.8	
1964	85041	
1968	87029.7	
1972	89065	
1976	91147.8	
1980	93279.3	
1984	95460.6	
1988	97693	
1992	99977.6	
1996	102316	
2000	104708	
2004	107157	
2008	109663	
2012	112227	
2016	114852	
2020	117538	
2024	120286	
2028	123099	
2032	125978	
2036	128924	
2040	131939	
2044	135024	
2048	138182	
2052	141413	
2056	144720	
2060	148105	
2064	151568	
2068	155113	
2072	158740	
2076	162452	
2080	166251	
2084	170139	
2088	174118	
2092	178189	
2096	182356	
2100	186621	
2104	190985	
2108	195451	
2112	200022	
2116	204700	
2120	209487	
2124	214386	
2128	219399	
2132	224530	
2136	229780	
2140	235154	
2144	240653	
2148	246281	
2152	252040	
2156	257934	
2160	263966	
2164	270139	
2168	276456	
2172	282921	
2176	289537	
2180	296308	
2184	303238	
2188	310329	
2192	317586	
2196	325013	
2200	332613	
2204	340392	
2208	348352	
2212	356498	
2216	364835	
2220	373367	
2224	382098	
2228	391033	
2232	400178	
2236	409536	
2240	419113	
2244	428914	
2248	438945	
2252	449210	
2256	459714	
2260	470465	
2264	481467	
2268	492726	
2272	504249	
2276	516041	
2280	528108	
2284	540458	
2288	553097	
2292	566032	
2296	579268	
2300	592815	
2304	606678	
2308	620865	
2312	635384	
2316	650243	
2320	665449	
2324	681011	
2328	696937	
2332	713235	
2336	729914	
2340	746983	
2344	764451	
2348	782328	
2352	800623	
2356	819346	
2360	838507	
2364	858116	
2368	878183	
2372	898719	
2376	919736	
2380	941245	
2384	963256	
2388	985782	
2392	1.00883e+06	
2396	1.03243e+06	
2400	1.05657e+06	
2404	1.08128e+06	
2408	1.10656e+06	
2412	1.13244e+06	
2416	1.15892e+06	
2420	1.18603e+06	
2424	1.21376e+06	
2428	1.24215e+06	
2432	1.27119e+06	
2436	1.30092e+06	
2440	1.33134e+06	
2444	1.36248e+06	
2448	1.39434e+06	
2452	1.42695e+06	
2456	1.46032e+06	
2460	1.49447e+06	
2464	1.52941e+06	
2468	1.56518e+06	
2472	1.60178e+06	
2476	1.63924e+06	
2480	1.67757e+06	
2484	1.7168e+06	
2488	1.75695e+06	
2492	1.79804e+06	
2496	1.84009e+06	
2500	1.88312e+06	
2504	1.92716e+06	
2508	1.97222e+06	
2512	2.01834e+06	
2516	2.06554e+06	
2520	2.11385e+06	
2524	2.16328e+06	
2528	2.21387e+06	
2532	2.26564e+06	
2536	2.31862e+06	
2540	2.37284e+06	
2544	2.42833e+06	
2548	2.48512e+06	
2552	2.54324e+06	
2556	2.60271e+06	
2560	2.66358e+06	
2564	2.72586e+06	
2568	2.78961e+06	
2572	2.85485e+06	
2576	2.92161e+06	
2580	2.98993e+06	
2584	3.05985e+06	
2588	3.13141e+06	
2592	3.20463e+06	
2596	3.27958e+06	
2600	3.35627e+06	
2604	3.43476e+06	
2608	3.51508e+06	
2612	3.59728e+06	
2616	3.6814e+06	
2620	3.7675e+06	
2624	3.8556e+06	
2628	3.94576e+06	
2632	4.03804e+06	
2636	4.13247e+06	
2640	4.22911e+06	
2644	4.32801e+06	
2648	4.42922e+06	
2652	4.5328e+06	
2656	4.6388e+06	
2660	4.74728e+06	
2664	4.85829e+06	
2668	4.9719e+06	
2672	5.08817e+06	
2676	5.20716e+06	
2680	5.32893e+06	
2684	5.45355e+06	
2688	5.58108e+06	
2692	5.7116e+06	
2696	5.84517e+06	
2700	5.98186e+06	
2704	6.12175e+06	
2708	6.2649e+06	
2712	6.41141e+06	
2716	6.56134e+06	
2720	6.71478e+06	
2724	6.87181e+06	
2728	7.03251e+06	
2732	7.19697e+06	
2736	7.36527e+06	
2740	7.53751e+06	
2744	7.71378e+06	
2748	7.89417e+06	
2752	8.07877e+06	
2756	8.2677e+06	
2760	8.46104e+06	
2764	8.6589e+06	
2768	8.86139e+06	
2772	9.06862e+06	
2776	9.28069e+06	
2780	9.49772e+06	
2784	9.71983e+06	
2788	9.94713e+06	
2792	1.01797e+07	
2796	1.04178e+07	
2800	1.06614e+07	
2804	1.09107e+07	
2808	1.11659e+07	
2812	1.1427e+07	
2816	1.16942e+07	
2820	1.19677e+07	
2824	1.22476e+07	
2828	1.2534e+07	
2832	1.28271e+07	
2836	1.31271e+07	
2840	1.34341e+07	
2844	1.37482e+07	
2848	1.40697e+07	
2852	1.43987e+07	
2856	1.47355e+07	
2860	1.50801e+07	
2864	1.54327e+07	
2868	1.57936e+07	
2872	1.61629e+07	
2876	1.65409e+07	
2880	1.69277e+07	
2884	1.73236e+07	
2888	1.77287e+07	
2892	1.81433e+07	
2896	1.85676e+07	
2900	1.90018e+07	
2904	1.94462e+07	
2908	1.99009e+07	
2912	2.03663e+07	
2916	2.08426e+07	
2920	2.133e+07	
2924	2.18288e+07	
2928	2.23393e+07	
2932	2.28617e+07	
2936	2.33963e+07	
2940	2.39434e+07	
2944	2.45034e+07	
2948	2.50764e+07	
2952	2.56628e+07	
2956	2.62629e+07	
2960	2.68771e+07	
2964	2.75056e+07	
2968	2.81488e+07	
2972	2.88071e+07	
2976	2.94808e+07	
2980	3.01702e+07	
2984	3.08757e+07	
2988	3.15978e+07	
2992	3.23367e+07	
2996	3.30929e+07	
3000	3.38668e+07	
3004	3.46588e+07	
3008	3.54693e+07	
3012	3.62987e+07	
3016	3.71476e+07	
3020	3.80163e+07	
3024	3.89053e+07	
3028	3.98151e+07	
3032	4.07462e+07	
3036	4.16991e+07	
3040	4.26742e+07	
3044	4.36722e+07	
3048	4.46935e+07	
3052	4.57386e+07	
3056	4.68082e+07	
3060	4.79029e+07	
3064	4.90231e+07	
3068	5.01695e+07	
3072	5.13427e+07	
3076	5.25434e+07	
3080	5.37722e+07	
3084	5.50296e+07	
3088	5.63165e+07	
3092	5.76335e+07	
3096	5.89813e+07	
3100	6.03606e+07	
3104	6.17721e+07	
3108	6.32167e+07	
3112	6.4695e+07	
3116	6.62079e+07	
3120	6.77562e+07	
3124	6.93407e+07	
3128	7.09623e+07	
3132	7.26217e+07	
3136	7.432e+07	
3140	7.6058e+07	
3144	7.78367e+07	
3148	7.96569e+07	
3152	8.15197e+07	
3156	8.3426e+07	
3160	8.5377e+07	
3164	8.73736e+07	
3168	8.94168e+07	
3172	9.15078e+07	
3176	9.36478e+07	
3180	9.58378e+07	
3184	9.8079e+07	
3188	1.00373e+08	
3192	1.0272e+08	
3196	1.05122e+08	
3200	1.0758e+08	
3204	1.10096e+08	
3208	1.12671e+08	
3212	1.15306e+08	
3216	1.18002e+08	
3220	1.20761e+08	
3224	1.23586e+08	
3228	1.26476e+08	
3232	1.29433e+08	
3236	1.3246e+08	
3240	1.35558e+08	
3244	1.38728e+08	
3248	1.41972e+08	
3252	1.45292e+08	
3256	1.4869e+08	
3260	1.52167e+08	
3264	1.55725e+08	
3268	1.59367e+08	
3272	1.63094e+08	
3276	1.66908e+08	
3280	1.70811e+08	
3284	1.74806e+08	
3288	1.78893e+08	
3292	1.83077e+08	
3296	1.87358e+08	
3300	1.9174e+08	
3304	1.96223e+08	
3308	2.00812e+08	
3312	2.05508e+08	
3316	2.10314e+08	
3320	2.15232e+08	
3324	2.20266e+08	
3328	2.25417e+08	
3332	2.30688e+08	
3336	2.36083e+08	
3340	2.41604e+08	
3344	2.47254e+08	
3348	2.53036e+08	
3352	2.58953e+08	
3356	2.65009e+08	
3360	2.71206e+08	
3364	2.77548e+08	
3368	2.84039e+08	
3372	2.90681e+08	
3376	2.97479e+08	
3380	3.04435e+08	
3384	3.11555e+08	
3388	3.18841e+08	
3392	3.26297e+08	
3396	3.33927e+08	
3400	3.41736e+08	
3404	3.49728e+08	
3408	3.57906e+08	
3412	3.66276e+08	
3416	3.74841e+08	
3420	3.83607e+08	
3424	3.92578e+08	
3428	4.01759e+08	
3432	4.11154e+08	
3436	4.20769e+08	
3440	4.30609e+08	
3444	4.40679e+08	
3448	4.50984e+08	
3452	4.61531e+08	
3456	4.72324e+08	
3460	4.83369e+08	
3464	4.94673e+08	
3468	5.06241e+08	
3472	5.1808e+08	
3476	5.30195e+08	
3480	5.42594e+08	
3484	5.55283e+08	
3488	5.68268e+08	
3492	5.81557e+08	
3496	5.95157e+08	
3500	6.09075e+08	
3504	6.23318e+08	
3508	6.37895e+08	
3512	6.52812e+08	
3516	6.68078e+08	
3520	6.83701e+08	
3524	6.9969e+08	
3528	7.16053e+08	
3532	7.32798e+08	
3536	7.49935e+08	
3540	7.67472e+08	
3544	7.8542e+08	
3548	8.03787e+08	
3552	8.22584e+08	
3556	8.4182e+08	
3560	8.61506e+08	
3564	8.81653e+08	
3568	9.0227e+08	
3572	9.2337e+08	
3576	9.44963e+08	
3580	9.67061e+08	
3584	9.89676e+08	
3588	1.01282e+09	
3592	1.03651e+09	
3596	1.06074e+09	
3600	1.08555e+09	
3604	1.11094e+09	
3608	1.13692e+09	
3612	1.1635e+09	
3616	1.19071e+09	
3620	1.21856e+09	
3624	1.24705e+09	
3628	1.27622e+09	
3632	1.30606e+09	
3636	1.3366e+09	
3640	1.36786e+09	
3644	1.39985e+09	
3648	1.43258e+09	
3652	1.46608e+09	
3656	1.50037e+09	
3660	1.53546e+09	
3664	1.57136e+09	
3668	1.60811e+09	
3672	1.64572e+09	
3676	1.6842e+09	
3680	1.72359e+09	
3684	1.76389e+09	
3688	1.80514e+09	
3692	1.84736e+09	
3696	1.89056e+09	
3700	1.93477e+09	
3704	1.98001e+09	
3708	2.02632e+09	
3712	2.0737e+09	
3716	2.1222e+09	
3720	2.17183e+09	
3724	2.22262e+09	
3728	2.27459e+09	
3732	2.32778e+09	
3736	2.38222e+09	
3740	2.43793e+09	
3744	2.49494e+09	
3748	2.55329e+09	
3752	2.61299e+09	
3756	2.6741e+09	
3760	2.73664e+09	
3764	2.80063e+09	
3768	2.86613e+09	
3772	2.93315e+09	
3776	3.00174e+09	
3780	3.07194e+09	
3784	3.14378e+09	
3788	3.2173e+09	
3792	3.29254e+09	
3796	3.36953e+09	
3800	3.44833e+09	
3804	3.52897e+09	
3808	3.6115e+09	
3812	3.69595e+09	
3816	3.78239e+09	
3820	3.87084e+09	
3824	3.96136e+09	
3828	4.054e+09	
3832	4.1488e+09	
3836	4.24582e+09	
3840	4.34511e+09	
3844	4.44672e+09	
3848	4.55071e+09	
3852	4.65713e+09	
3856	4.76604e+09	
3860	4.87749e+09	
3864	4.99156e+09	
3868	5.10828e+09	
3872	5.22774e+09	
3876	5.35e+09	
3880	5.47511e+09	
3884	5.60314e+09	
3888	5.73418e+09	
3892	5.86827e+09	
3896	6.0055e+09	
3900	6.14594e+09	
3904	6.28967e+09	
3908	6.43675e+09	
3912	6.58728e+09	
3916	6.74133e+09	
3920	6.89897e+09	
3924	7.06031e+09	
3928	7.22542e+09	
3932	7.39438e+09	
3936	7.56731e+09	
3940	7.74427e+09	
3944	7.92537e+09	
3948	8.11071e+09	
3952	8.30038e+09	
3956	8.49448e+09	
3960	8.69313e+09	
3964	8.89642e+09	
3968	9.10447e+09	
3972	9.31738e+09	
3976	9.53527e+09	
3980	9.75825e+09	
3984	9.98645e+09	
3988	1.022e+10	
3992	1.0459e+10	
3996	1.07036e+10	
4000	1.09539e+10	
